# from run-0018-console.txt; duty is the COMMANDED duty, which the run log does not carry
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
418.64,running,172.2500,170.65,0.000,0,41.31,34.29
419.65,running,171.8750,170.28,0.000,0,41.31,34.29
420.65,running,171.5000,169.92,0.000,0,41.31,34.50
421.64,running,171.0625,169.56,0.000,0,41.31,33.87
422.64,running,170.6875,169.20,0.000,0,41.38,33.87
423.64,running,170.2500,168.84,0.000,0,41.38,34.08
424.64,running,169.8750,168.47,0.000,0,41.31,34.08
425.65,running,169.5000,168.11,0.000,0,41.38,34.51
426.64,running,169.1250,167.75,0.000,0,41.38,33.87
427.65,running,168.5625,167.39,0.000,0,41.31,34.08
428.64,running,168.3125,167.03,0.000,0,41.38,34.50
429.64,running,167.9375,166.66,0.000,0,41.38,34.08
430.66,running,167.5000,166.30,0.000,0,41.38,33.87
431.65,running,167.2500,165.94,0.000,0,41.44,34.93
432.71,running,166.6250,165.55,0.000,0,41.38,34.08
433.66,running,166.3125,165.21,0.000,0,41.38,34.50
434.65,running,165.9375,164.85,0.000,0,41.38,33.65
435.67,running,165.6250,164.48,0.000,0,41.44,33.87
436.71,running,165.0625,164.10,0.000,0,41.44,33.86
437.64,running,164.8750,163.77,0.000,0,41.50,34.29
438.67,running,164.4375,163.39,0.000,0,41.50,34.29
439.65,running,163.9375,163.04,0.000,0,41.44,34.71
440.64,running,163.6250,162.68,0.000,0,41.44,34.29
441.64,running,163.1875,162.32,0.000,0,41.50,33.65
442.65,running,162.9375,162.00,0.000,0,41.56,34.29
443.64,running,162.5000,161.69,0.000,0,41.50,33.65
444.64,running,162.1875,161.38,0.000,0,41.50,33.87
445.65,running,161.8750,161.07,0.000,0,41.56,34.08
446.64,running,161.5000,160.76,0.000,0,41.56,34.07
447.65,running,161.0000,160.45,0.000,0,41.56,34.29
448.65,running,160.6250,160.14,0.000,0,41.50,34.50
449.64,running,160.3125,159.83,0.000,0,41.56,34.29
450.66,running,159.9375,159.51,0.000,0,41.56,34.29
451.64,running,159.6250,159.21,0.000,0,41.56,34.50
452.64,running,159.1875,158.90,0.000,0,41.56,34.29
453.65,running,158.8750,158.58,0.000,0,41.56,34.08
454.64,running,158.5000,158.28,0.000,0,41.56,34.29
455.65,running,158.1875,157.96,0.000,0,41.56,33.86
456.64,running,157.7500,157.66,0.000,0,41.50,33.87
457.64,running,157.5000,157.34,0.000,0,41.56,34.29
458.66,running,156.9375,157.03,0.000,0,41.50,34.50
459.64,running,156.6250,156.72,0.000,0,41.50,33.87
460.68,running,156.3125,156.40,0.000,0,41.50,34.29
461.65,running,155.8750,156.10,0.000,0,41.50,34.29
462.67,running,155.5625,155.78,0.000,0,41.50,34.08
463.72,running,155.2500,155.46,0.000,0,41.50,33.86
